X,Y,E
4.8625,0.0664356,0.00207728
4.8875,0.0642722,0.0020495
4.9125,0.0654307,0.0020507
4.9375,0.0673796,0.00206178
4.9625,0.0657875,0.00203082
4.9875,0.0643132,0.00201951
5.0125,0.0661429,0.00200868
5.0375,0.0660343,0.00201834
5.0625,0.0663017,0.00196946
5.0875,0.0613221,0.00185738
5.1125,0.055942,0.0017339
5.1375,0.0567505,0.00173313
5.1625,0.0653076,0.00188341
5.1875,0.069416,0.00201454
5.2125,0.0704454,0.00204994
5.2375,0.0698402,0.00206678
5.2625,0.0704129,0.00208434
5.2875,0.0715384,0.00210227
5.3125,0.0698861,0.00209639
5.3375,0.0706361,0.00212128
5.3625,0.0683481,0.00207493
5.3875,0.06891,0.00210563
5.4125,0.0715814,0.00213508
5.4375,0.0737221,0.00214232
5.4625,0.0743403,0.0021494
5.4875,0.0738113,0.00214258
5.5125,0.0734931,0.00214113
5.5375,0.0744385,0.00214485
5.5625,0.0748138,0.00214546
5.5875,0.0753401,0.00214712
5.6125,0.0760088,0.00216189
5.6375,0.0797137,0.0023263
5.6625,0.0755682,0.0023024
5.6875,0.0754161,0.00230639
5.7125,0.0748385,0.00234664
5.7375,0.0753772,0.00236902
5.7625,0.0776023,0.00239099
5.7875,0.0741451,0.00232075
5.8125,0.0748598,0.00232896
5.8375,0.0785361,0.00235483
5.8625,0.0757176,0.00230447
5.8875,0.0781931,0.00229208
5.9125,0.0771924,0.00222281
5.9375,0.0764493,0.00220743
5.9625,0.0794572,0.00224186
5.9875,0.0802665,0.00225004
6.0125,0.0806595,0.0022644
6.0375,0.0821246,0.00230104
6.0625,0.0815213,0.00228908
6.0875,0.0828702,0.00230851
6.1125,0.0790715,0.0022755
6.1375,0.0802292,0.00230653
6.1625,0.083359,0.00234883
6.1875,0.0840854,0.00237945
6.2125,0.0831224,0.00237652
6.2375,0.0837927,0.00240939
6.2625,0.0815916,0.00239394
6.2875,0.0828576,0.0024091
6.3125,0.0865317,0.00249244
6.3375,0.0854174,0.00252005
6.3625,0.0816554,0.00251089
6.3875,0.0842578,0.00258772
6.4125,0.0855231,0.00279501
6.4375,0.0878244,0.00344577
6.4625,0.086631,0.00296884
6.4875,0.0868053,0.00311831
6.5125,0.0811754,0.00271274
6.5375,0.082956,0.0030766
6.5625,0.0862113,0.00395737
6.5875,0.0786893,0.00330536
6.6125,0.0848557,0.00355409
6.6375,0.0857274,0.00364709
6.6625,0.0875273,0.00351117
6.6875,0.0849706,0.00343948
6.7125,0.0835176,0.00359553
6.7375,0.0855153,0.0041067
6.7625,0.0845134,0.00380772
6.7875,0.0843124,0.00371524
6.8125,0.0817968,0.00318467
6.8375,0.087365,0.00341123
6.8625,0.0876537,0.00347441
6.8875,0.0858164,0.00317435
6.9125,0.0867668,0.00357189
6.9375,0.087634,0.00353456
6.9625,0.0884054,0.00298253
6.9875,0.0869402,0.00298271
7.0125,0.0876967,0.00286605
7.0375,0.0906937,0.00285989
7.0625,0.0940703,0.00305937
7.0875,0.0925273,0.00305798
7.1125,0.0901777,0.00283165
7.1375,0.0914659,0.00259068
7.1625,0.0907293,0.00250208
7.1875,0.0903041,0.00246771
7.2125,0.090878,0.0024919
7.2375,0.0877973,0.0024712
7.2625,0.0876906,0.00246611
7.2875,0.091149,0.00251023
7.3125,0.0897244,0.00243499
7.3375,0.0891495,0.00242562
7.3625,0.0879968,0.00238942
7.3875,0.0894892,0.00237375
7.4125,0.0902233,0.00238573
7.4375,0.0927391,0.00241267
7.4625,0.0917068,0.00236963
7.4875,0.091003,0.00233991
7.5125,0.0921371,0.00234353
7.5375,0.0923842,0.0023396
7.5625,0.0925545,0.00233137
7.5875,0.0920737,0.00231275
7.6125,0.0927549,0.0023213
7.6375,0.0914849,0.00229381
7.6625,0.0910047,0.00226611
7.6875,0.0924408,0.00228286
7.7125,0.0937373,0.00227434
7.7375,0.0925966,0.00223053
7.7625,0.0935342,0.00223412
7.7875,0.0942594,0.00225057
7.8125,0.0944469,0.00222594
7.8375,0.0947295,0.0022167
7.8625,0.0941614,0.00219275
7.8875,0.0934156,0.00217624
7.9125,0.0924099,0.00239026
7.9375,0.0944227,0.00218391
7.9625,0.0951876,0.00228278
7.9875,0.0962333,0.00426669
8.0125,0.0971436,0.00230882
8.0375,0.0975599,0.00296617
8.0625,0.101011,0.00232603
8.0875,0.0998566,0.00256148
8.1125,0.0996689,0.0289134
8.1375,0.100215,0.00247496
8.1625,0.100972,0.00505487
8.1875,0.0995196,0.00243185
8.2125,0.0977506,0.00327175
8.2375,0.100212,0.00244869
8.2625,0.101539,0.00283908
8.2875,0.103463,0.00251658
8.3125,0.103768,0.00282722
8.3375,0.106775,0.00259043
8.3625,0.103386,0.00282755
8.3875,0.101345,0.0501918
8.4125,0.106969,0.00290745
8.4375,0.10895,0.0244919
8.4625,0.111125,0.00306497
8.4875,0.113326,0.0237711
8.5125,0.113828,0.00327558
8.5375,0.109604,0.0211498
8.5625,0.110475,0.00346979
8.5875,0.111707,0.0480791
8.6125,0.110726,0.00365155
8.6375,0.114051,0.00325439
8.6625,0.115018,0.00445112
8.6875,0.111023,0.00331009
8.7125,0.107473,0.00495769
8.7375,0.104821,0.00342248
8.7625,0.106275,0.00629591
8.7875,0.103906,0.003774
8.8125,0.100007,0.00942166
8.8375,0.100408,0.00413568
8.8625,0.101703,0.0216754
8.8875,0.0998437,0.00498064
8.9125,0.0999193,0.00409696
8.9375,0.0992228,0.00706698
8.9625,0.0966978,0.00491502
8.9875,0.0991903,0.0141828
9.0125,0.0919528,0.00618682
9.0375,0.0841119,0.04935
9.0625,0.0851362,0.00811678
9.0875,0.0866513,0.00613877
9.1125,0.0818032,0.0142623
9.1375,0.0831125,0.00900859
9.1625,0.0765496,0.0834051
9.1875,0.0744362,0.014456
9.2125,0.0873004,0.0136183
9.2375,0.093929,0.0594176
9.2625,0.100648,0.0380548
9.2875,nan,0
9.3125,nan,0
9.3375,nan,0
9.3625,nan,0
9.3875,nan,0
9.4125,nan,0
9.4375,nan,0
9.4625,nan,0
9.4875,nan,0
9.5125,nan,0
9.5375,nan,0
9.5625,nan,0
9.5875,nan,0
9.6125,nan,0
9.6375,nan,0
9.6625,nan,0
9.6875,nan,0
9.7125,nan,0
9.7375,nan,0
9.7625,nan,0
9.7875,nan,0
9.8125,nan,0
9.8375,nan,0
9.8625,nan,0
9.8875,nan,0
9.9125,nan,0
9.9375,nan,0
9.9625,nan,0
9.9875,nan,0
10.0125,nan,0
10.0375,nan,0
10.0625,nan,0
10.0875,nan,0
10.1125,nan,0
10.1375,nan,0
10.1625,nan,0
10.1875,nan,0
10.2125,nan,0
10.2375,nan,0
10.2625,nan,0
10.2875,nan,0
10.3125,nan,0
10.3375,nan,0
10.3625,nan,0
10.3875,nan,0
10.4125,nan,0
10.4375,nan,0
10.4625,nan,0
10.4875,nan,0
10.5125,nan,0
10.5375,nan,0
10.5625,nan,0
10.5875,nan,0
10.6125,nan,0
10.6375,nan,0
10.6625,nan,0
10.6875,nan,0
10.7125,nan,0
10.7375,nan,0
10.7625,nan,0
10.7875,nan,0
10.8125,nan,0
10.8375,nan,0
10.8625,nan,0
10.8875,nan,0
10.9125,nan,0
10.9375,nan,0
10.9625,nan,0
10.9875,nan,0
11.0125,nan,0
11.0375,nan,0
11.0625,nan,0
11.0875,nan,0
11.1125,nan,0
11.1375,nan,0
11.1625,nan,0
11.1875,nan,0
11.2125,nan,0
11.2375,nan,0
11.2625,nan,0
11.2875,nan,0
11.3125,nan,0
11.3375,nan,0
11.3625,nan,0
11.3875,nan,0
11.4125,nan,0
11.4375,nan,0
11.4625,nan,0
11.4875,nan,0
11.5125,nan,0
11.5375,nan,0
11.5625,nan,0
11.5875,nan,0
11.6125,nan,0
11.6375,nan,0
11.6625,nan,0
11.6875,nan,0
11.7125,nan,0
11.7375,nan,0
11.7625,nan,0
11.7875,nan,0
11.8125,nan,0
11.8375,nan,0
11.8625,nan,0
11.8875,nan,0
11.9125,nan,0
11.9375,nan,0
11.9625,nan,0
11.9875,nan,0
12.0125,nan,0
12.0375,nan,0
12.0625,nan,0
12.0875,nan,0
12.1125,nan,0
12.1375,nan,0
12.1625,nan,0
12.1875,nan,0
12.2125,nan,0
12.2375,nan,0
12.2625,nan,0
12.2875,nan,0
12.3125,nan,0
12.3375,nan,0
12.3625,nan,0
12.3875,nan,0
12.4125,nan,0
12.4375,nan,0
12.4625,nan,0
12.4875,nan,0
12.5125,nan,0
12.5375,nan,0
12.5625,nan,0
12.5875,nan,0
12.6125,nan,0
12.6375,nan,0
12.6625,nan,0
12.6875,nan,0
12.7125,nan,0
12.7375,nan,0
12.7625,nan,0
12.7875,nan,0
12.8125,nan,0
12.8375,nan,0
12.8625,nan,0
12.8875,nan,0
12.9125,nan,0
12.9375,nan,0
12.9625,nan,0
12.9875,nan,0
13.0125,nan,0
13.0375,nan,0
13.0625,nan,0
13.0875,nan,0
13.1125,nan,0
13.1375,nan,0
13.1625,nan,0
13.1875,nan,0
13.2125,nan,0
13.2375,nan,0
13.2625,nan,0
13.2875,nan,0
13.3125,nan,0
13.3375,nan,0
13.3625,nan,0
13.3875,nan,0
13.4125,nan,0
13.4375,nan,0
13.4625,nan,0
13.4875,nan,0
13.5125,nan,0
13.5375,nan,0
13.5625,nan,0
13.5875,nan,0
13.6125,nan,0
13.6375,nan,0
13.6625,nan,0
13.6875,nan,0
13.7125,nan,0
13.7375,nan,0
13.7625,nan,0
13.7875,nan,0
13.8125,nan,0
13.8375,nan,0
13.8625,nan,0
13.8875,nan,0
13.9125,nan,0
13.9375,nan,0
13.9625,nan,0
13.9875,nan,0
14.0125,nan,0
14.0375,nan,0
14.0625,nan,0
14.0875,nan,0
14.1125,nan,0
14.1375,nan,0
14.1625,nan,0
14.1875,nan,0
14.2125,nan,0
14.2375,nan,0
14.2625,nan,0
14.2875,nan,0
14.3125,nan,0
14.3375,nan,0
14.3625,nan,0
14.3875,nan,0
14.4125,nan,0
14.4375,nan,0
14.4625,nan,0
14.4875,nan,0
14.5125,nan,0
14.5375,nan,0
14.5625,nan,0
14.5875,nan,0
14.6125,nan,0
14.6375,nan,0
14.6625,nan,0
14.6875,nan,0
14.7125,nan,0
14.7375,nan,0
14.7625,nan,0
14.7875,nan,0
14.8125,nan,0
14.8375,nan,0
14.8625,nan,0
14.8875,nan,0
14.9125,nan,0
14.9375,nan,0
14.9625,nan,0
14.9875,nan,0
15.0125,nan,0
15.0375,nan,0
15.0625,nan,0
15.0875,nan,0
15.1125,nan,0
15.1375,nan,0
15.1625,nan,0
15.1875,nan,0
15.2125,nan,0
15.2375,nan,0
15.2625,nan,0
15.2875,nan,0
15.3125,nan,0
15.3375,nan,0
15.3625,nan,0
15.3875,nan,0
15.4125,nan,0
15.4375,nan,0
15.4625,nan,0
15.4875,nan,0
15.5125,nan,0
15.5375,nan,0
15.5625,nan,0
15.5875,nan,0
15.6125,nan,0
15.6375,nan,0
15.6625,nan,0
15.6875,nan,0
15.7125,nan,0
15.7375,nan,0
15.7625,nan,0
15.7875,nan,0
15.8125,nan,0
15.8375,nan,0
15.8625,nan,0
15.8875,nan,0
15.9125,nan,0
15.9375,nan,0
15.9625,nan,0
15.9875,nan,0
16.0125,nan,0
16.0375,nan,0
16.0625,nan,0
16.0875,nan,0
16.1125,nan,0
16.1375,nan,0
16.1625,nan,0
16.1875,nan,0
16.2125,nan,0
16.2375,nan,0
16.2625,nan,0
16.2875,nan,0
16.3125,nan,0
16.3375,nan,0
16.3625,nan,0
16.3875,nan,0
16.4125,nan,0
16.4375,nan,0
16.4625,nan,0
16.4875,nan,0
16.5125,nan,0
16.5375,nan,0
16.5625,nan,0
16.5875,nan,0
16.6125,nan,0
16.6375,nan,0
16.6625,nan,0
16.6875,nan,0
16.7125,nan,0
16.7375,nan,0
16.7625,nan,0
16.7875,nan,0
16.8125,nan,0
16.8375,nan,0
16.8625,nan,0
16.8875,nan,0
16.9125,nan,0
16.9375,nan,0
16.9625,nan,0
16.9875,nan,0
17.0125,nan,0
17.0375,nan,0
17.0625,nan,0
17.0875,nan,0
17.1125,nan,0
17.1375,nan,0
17.1625,nan,0
17.1875,nan,0
17.2125,nan,0
17.2375,nan,0
17.2625,nan,0
17.2875,nan,0
17.3125,nan,0
17.3375,nan,0
17.3625,nan,0
17.3875,nan,0
17.4125,nan,0
17.4375,nan,0
17.4625,nan,0
17.4875,nan,0
17.5125,nan,0
17.5375,nan,0
17.5625,nan,0
17.5875,nan,0
17.6125,nan,0
17.6375,nan,0
17.6625,nan,0
17.6875,nan,0
17.7125,nan,0
17.7375,nan,0
17.7625,nan,0
17.7875,nan,0
17.8125,nan,0
17.8375,nan,0
17.8625,nan,0
17.8875,nan,0
17.9125,nan,0
17.9375,nan,0
17.9625,nan,0
17.9875,nan,0
18.0125,nan,0
18.0375,nan,0
18.0625,nan,0
18.0875,nan,0
18.1125,nan,0
18.1375,nan,0
18.1625,nan,0
18.1875,nan,0
18.2125,nan,0
18.2375,nan,0
18.2625,nan,0
18.2875,nan,0
18.3125,nan,0
18.3375,nan,0
18.3625,nan,0
18.3875,nan,0
18.4125,nan,0
18.4375,nan,0
18.4625,nan,0
18.4875,nan,0
18.5125,nan,0
18.5375,nan,0
18.5625,nan,0
18.5875,nan,0
18.6125,nan,0
18.6375,nan,0
18.6625,nan,0
18.6875,nan,0
18.7125,nan,0
18.7375,nan,0
18.7625,nan,0
18.7875,nan,0
18.8125,nan,0
18.8375,nan,0
18.8625,nan,0
18.8875,nan,0
18.9125,nan,0
18.9375,nan,0
18.9625,nan,0
18.9875,nan,0
19.0125,nan,0
19.0375,nan,0
19.0625,nan,0
19.0875,nan,0
19.1125,nan,0
19.1375,nan,0
19.1625,nan,0
19.1875,nan,0
19.2125,nan,0
19.2375,nan,0
19.2625,nan,0
19.2838,nan,0
