X,Y,E
4.8875,0.0811117,0.00200786
4.9125,0.0817002,0.00201047
4.9375,0.0833546,0.00202216
4.9625,0.0805984,0.00199356
4.9875,0.0790502,0.00198264
5.0125,0.0809865,0.0019724
5.0375,0.0805065,0.00198318
5.0625,0.0808984,0.00193462
5.0875,0.075859,0.00182213
5.1125,0.0696514,0.00169995
5.1375,0.0697323,0.0017012
5.1625,0.0791015,0.00185191
5.1875,0.0841477,0.00198139
5.2125,0.0863924,0.00201356
5.2375,0.0864034,0.00202865
5.2625,0.0874408,0.00204532
5.2875,0.0889245,0.00206245
5.3125,0.0877311,0.00205481
5.3375,0.0884841,0.00208004
5.3625,0.0860026,0.00203392
5.3875,0.086772,0.00206408
5.4125,0.0898104,0.00209366
5.4375,0.091764,0.00210172
5.4625,0.0929082,0.00210761
5.4875,0.0917121,0.00210126
5.5125,0.0914287,0.00210045
5.5375,0.0919822,0.00210483
5.5625,0.0928235,0.00210503
5.5875,0.093014,0.00210737
5.6125,0.0934881,0.00212138
5.6375,0.097225,0.0022787
5.6625,0.0922518,0.00225513
5.6875,0.0905669,0.00226825
5.7125,0.0894916,0.00231104
5.7375,0.0901546,0.00233337
5.7625,0.0924812,0.00235524
5.7875,0.0888473,0.00228452
5.8125,0.0902575,0.00229106
5.8375,0.0936065,0.00231844
5.8625,0.0912089,0.00226655
5.8875,0.0941198,0.00225424
5.9125,0.0930469,0.00218579
5.9375,0.0927814,0.00216926
5.9625,0.0957109,0.00220493
5.9875,0.0967363,0.00221295
6.0125,0.0973839,0.00222648
6.0375,0.0992019,0.00226224
6.0625,0.0991629,0.00224829
6.0875,0.100433,0.00226778
6.1125,0.097556,0.0022317
6.1375,0.0989181,0.00226261
6.1625,0.101489,0.00230654
6.1875,0.102721,0.00233575
6.2125,0.101663,0.00233266
6.2375,0.102067,0.00236597
6.2625,0.100353,0.0023478
6.2875,0.101423,0.00236216
6.3125,0.104416,0.0024469
6.3375,0.103,0.00247618
6.3625,0.099374,0.00245757
6.3875,0.101586,0.00251519
6.4125,0.101895,0.00273489
6.4375,0.104236,0.00339767
6.4625,0.103322,0.00291437
6.4875,0.103545,0.00306317
6.5125,0.0979834,0.00264588
6.5375,0.0995012,0.00303953
6.5625,0.103982,0.00391154
6.5875,0.0968347,0.00322745
6.6125,0.102852,0.00348656
6.6375,0.103805,0.00357238
6.6625,0.104487,0.00346873
6.6875,0.10256,0.00338509
6.7125,0.102289,0.00352114
6.7375,0.105089,0.00404008
6.7625,0.103207,0.00376161
6.7875,0.10303,0.0036649
6.8125,0.100081,0.00313338
6.8375,0.105731,0.00335204
6.8625,0.106264,0.00341158
6.8875,0.105328,0.0030685
6.9125,0.105836,0.00349465
6.9375,0.1059,0.00349299
6.9625,0.106161,0.00294132
6.9875,0.104166,0.00294102
7.0125,0.104969,0.00282223
7.0375,0.1078,0.00281549
7.0625,0.111433,0.00302122
7.0875,0.110359,0.00302119
7.1125,0.108278,0.00279229
7.1375,0.109564,0.00255163
7.1625,0.108818,0.00246228
7.1875,0.108188,0.00242915
7.2125,0.108399,0.00245528
7.2375,0.105838,0.00243274
7.2625,0.106275,0.00242632
7.2875,0.11019,0.00246941
7.3125,0.109236,0.00239227
7.3375,0.108561,0.0023834
7.3625,0.106956,0.0023493
7.3875,0.107922,0.00233541
7.4125,0.108718,0.00234768
7.4375,0.11155,0.00237445
7.4625,0.110388,0.00233193
7.4875,0.109483,0.00230224
7.5125,0.110988,0.00230543
7.5375,0.111504,0.00230138
7.5625,0.11184,0.00229349
7.5875,0.111727,0.00227442
7.6125,0.11295,0.00228187
7.6375,0.112014,0.00225358
7.6625,0.112198,0.00222519
7.6875,0.113998,0.00224228
7.7125,0.114579,0.00223549
7.7375,0.112721,0.00219255
7.7625,0.1135,0.00219708
7.7875,0.114633,0.00221292
7.8125,0.114846,0.00218789
7.8375,0.115,0.00217902
7.8625,0.114194,0.00215542
7.8875,0.113434,0.00213798
7.9125,0.11242,0.00234042
7.9375,0.11466,0.00214525
7.9625,0.115993,0.00223787
7.9875,0.116722,0.00412953
8.0125,0.117446,0.00226935
8.0375,0.118149,0.00290841
8.0625,0.121254,0.00228778
8.0875,0.119826,0.00252146
8.1125,0.11923,0.0287794
8.1375,0.120368,0.00243562
8.1625,0.121274,0.00498372
8.1875,0.12036,0.00238873
8.2125,0.119032,0.00319618
8.2375,0.121838,0.00240401
8.2625,0.122916,0.00277562
8.2875,0.125223,0.00247234
8.3125,0.125653,0.00276909
8.3375,0.128435,0.00254695
8.3625,0.12492,0.00277786
8.3875,0.122907,0.0488536
8.4125,0.128867,0.00285481
8.4375,0.130828,0.0241653
8.4625,0.133733,0.00301219
8.4875,0.135519,0.0235471
8.5125,0.136198,0.00322351
8.5375,0.132112,0.0206199
8.5625,0.132924,0.00341717
8.5875,0.134735,0.0473477
8.6125,0.133222,0.00358998
8.6375,0.136994,0.00320264
8.6625,0.138741,0.00438581
8.6875,0.134641,0.00325406
8.7125,0.131535,0.00487056
8.7375,0.128987,0.00335658
8.7625,0.130724,0.00616118
8.7875,0.127698,0.0037067
8.8125,0.124066,0.00924164
8.8375,0.124298,0.00405997
8.8625,0.125994,0.0212731
8.8875,0.123906,0.00488936
8.9125,0.124112,0.00402082
8.9375,0.123823,0.0069382
8.9625,0.12205,0.00482643
8.9875,0.125351,0.0139412
