X,Y,E
7.6475,0.172616,0.00584259
7.6825,0.178449,0.00599056
7.7175,0.180403,0.00603565
7.7525,0.183188,0.00613212
7.7875,0.189527,0.00624792
7.8225,0.188803,0.00624985
7.8575,0.188213,0.00626738
7.8925,0.191779,0.00631128
7.9275,0.189594,0.00627974
7.9625,0.188252,0.00626133
7.9975,0.193219,0.00634938
8.0325,0.201939,0.00648968
8.0675,0.205728,0.0065438
8.1025,0.202062,0.00646345
8.1375,0.202606,0.00645465
8.1725,0.205801,0.00653503
8.2075,0.200001,0.00644387
8.2425,0.194606,0.00632178
8.2775,0.195802,0.0062957
8.3125,0.197917,0.00633956
8.3475,0.195048,0.00630678
8.3825,0.193459,0.00627544
8.4175,0.196205,0.00632333
8.4525,0.195362,0.0063047
8.4875,0.189185,0.00617811
8.5225,0.190981,0.00623808
8.5575,0.197822,0.00651143
8.5925,0.200636,0.00682226
8.6275,0.195251,0.00685809
8.6625,0.191643,0.00695307
8.6975,0.198108,0.00723475
8.7325,0.197591,0.00724284
8.7675,0.193181,0.00719249
8.8025,0.190029,0.00714751
8.8375,0.189369,0.00715969
8.8725,0.190759,0.00714813
8.9075,0.187502,0.00682333
8.9425,0.180734,0.00639976
8.9775,0.17697,0.00621561
9.0125,0.177443,0.00620724
9.0475,0.179101,0.00620984
9.0825,0.18219,0.00622454
9.1175,0.182899,0.00621374
9.1525,0.181788,0.00617782
9.1875,0.180181,0.0061231
9.2225,0.178182,0.00607569
9.2575,0.180754,0.00611045
9.2925,0.184159,0.00616225
9.3275,0.181351,0.00610744
9.3625,0.186111,0.00621823
9.3975,0.19129,0.00635842
9.4325,0.191153,0.00637239
9.4675,0.193903,0.00641464
9.5025,0.193896,0.00642623
9.5375,0.196279,0.00646334
9.5725,0.200862,0.00657181
9.6075,0.201191,0.00659902
9.6425,0.200858,0.00661265
9.6775,0.201868,0.00667836
9.7125,0.201012,0.00666516
9.7475,0.203665,0.00674091
9.7825,0.207255,0.00681193
9.8175,0.204855,0.00678671
9.8525,0.19795,0.00674119
9.8875,0.195764,0.00670334
9.9225,0.199149,0.00676807
9.9575,0.202056,0.00688237
9.9925,0.201291,0.00688285
10.0275,0.200931,0.00689362
10.0625,0.200024,0.00695293
10.0975,0.200981,0.00706864
10.1325,0.201602,0.00714342
10.1675,0.195051,0.0070727
10.2025,0.189603,0.00730012
10.2375,0.186738,0.00853095
10.2725,0.186495,0.00985947
10.3075,0.183637,0.00950251
10.3425,0.185401,0.00962825
10.3775,0.190123,0.0119513
10.4125,0.191481,0.0133274
10.4475,0.185912,0.0107431
10.4825,0.18901,0.0127131
10.5175,0.172812,0.0102703
10.5525,0.165514,0.00974328
10.5875,0.165617,0.00947935
10.6225,0.161892,0.00841716
10.6575,0.155017,0.00799976
10.6925,0.168524,0.00904983
10.7275,0.1818,0.00921126
10.7625,0.176366,0.00904932
10.7975,0.173349,0.00921429
10.8325,0.168339,0.0085441
10.8675,0.163035,0.00737841
10.9025,0.173253,0.00785528
10.9375,0.184716,0.00941837
10.9725,0.181506,0.00909193
11.0075,0.179901,0.00744759
11.0425,0.180219,0.00658941
11.0775,0.174214,0.00633347
11.1125,0.171343,0.00635333
11.1475,0.176692,0.00674516
11.1825,0.180887,0.00705161
11.2175,0.179252,0.00692091
11.2525,0.182803,0.00690277
11.2875,0.186139,0.00681424
11.3225,0.18577,0.0067815
11.3575,0.183829,0.00675222
11.3925,0.183273,0.00657003
11.4275,0.180074,0.00628744
11.4625,0.173382,0.00605794
11.4975,0.168379,0.00597503
11.5325,0.172531,0.00610195
11.5675,0.177184,0.00620354
11.6025,0.177961,0.00626452
11.6375,0.174196,0.00613593
11.6725,0.169997,0.00603715
11.7075,0.174659,0.00619799
11.7425,0.173695,0.0061021
11.7775,0.170907,0.00603436
11.8125,0.170113,0.00604226
11.8475,0.16887,0.00602952
11.8825,0.173107,0.00611159
11.9175,0.17631,0.0061765
11.9525,0.173858,0.00608151
11.9875,0.170966,0.00599015
12.0225,0.172193,0.00600305
12.0575,0.17615,0.00602471
12.0925,0.174475,0.00599689
12.1275,0.171363,0.00592913
12.1625,0.167679,0.00574552
12.1975,0.16689,0.00567678
12.2325,0.170941,0.00567514
12.2675,0.170232,0.00542131
12.3025,0.167462,0.00524746
12.3375,0.168728,0.00526382
12.3725,0.167691,0.00524264
12.4075,0.166253,0.00518564
12.4425,0.167946,0.00519128
12.4775,0.167833,0.00517096
12.5125,0.1673,0.00511833
12.5475,0.167548,0.00510041
12.5825,0.170699,0.00511842
12.6175,0.17056,0.00509196
12.6525,0.172908,0.00512409
12.6875,0.178285,0.00519633
12.7225,0.176364,0.00513908
12.7575,0.176419,0.00513109
12.7925,0.178682,0.00515778
12.8275,0.176459,0.00511656
12.8625,0.174607,0.00510754
12.8975,0.170502,0.00505786
12.9325,0.175329,0.00513617
12.9675,0.177581,0.0051759
13.0025,0.173615,0.00509602
13.0375,0.171835,0.00506092
13.0725,0.172274,0.0050456
13.1075,0.172032,0.00505223
13.1425,0.172372,0.00506734
13.1775,0.169866,0.0050139
13.2125,0.166602,0.00495297
13.2475,0.166873,0.00495085
13.2825,0.170467,0.00497456
13.3175,0.173404,0.00499019
13.3525,0.170206,0.00490901
13.3875,0.169415,0.0048502
13.4225,0.168365,0.0047871
13.4575,0.168588,0.0047681
13.4925,0.169051,0.0047544
13.5275,0.166717,0.00468789
13.5625,0.167496,0.00459346
13.5975,0.171245,0.00458555
13.6325,0.1737,0.00460776
13.6675,0.172815,0.00458213
13.7025,0.171526,0.00454707
13.7375,0.176433,0.00462677
13.7725,0.178742,0.00470168
13.8075,0.173381,0.00471914
13.8425,0.171971,0.00502089
13.8775,0.175872,0.00741609
13.9125,0.178018,0.00536304
13.9475,0.177671,0.00830084
13.9825,0.176628,0.00583875
14.0175,0.177954,0.0113865
14.0525,0.186885,0.00683142
14.0875,0.182612,0.0199122
14.1225,0.180502,0.00759705
14.1575,0.180991,0.0380509
14.1925,0.189804,0.0107385
14.2275,0.190418,0.00837254
14.2625,0.181457,0.0145976
14.2975,0.183627,0.0100473
14.3325,0.174583,0.0239527
14.3675,0.184963,0.0140496
14.4025,0.185464,0.0751823
14.4375,0.194149,0.0234792
14.4725,0.184385,0.0189435
14.5075,0.190594,0.0485243
14.5425,0.194522,0.0412924
14.5775,0.180762,0.185511
