#,MSlice,Slice,of,workspace,"__E76T1p6sub"
#,(Energy,Transfer,(meV)),($|Q|$,($\mathrm{\AA}^{-1}$)),(Signal),(Error)
E,Q,S,S_E
5.172549020e+01,3.716814159e-01,nan,nan
5.335294118e+01,3.716814159e-01,nan,nan
5.498039216e+01,3.716814159e-01,nan,nan
5.660784314e+01,3.716814159e-01,nan,nan
5.823529412e+01,3.716814159e-01,nan,nan
5.986274510e+01,3.716814159e-01,nan,nan
6.149019608e+01,3.716814159e-01,nan,nan
6.311764706e+01,3.716814159e-01,nan,nan
6.474509804e+01,3.716814159e-01,nan,nan
6.637254902e+01,3.716814159e-01,nan,nan
6.800000000e+01,3.716814159e-01,nan,nan
-1.500000000e+01,4.247787611e-01,nan,nan
-1.337254902e+01,4.247787611e-01,nan,nan
-1.174509804e+01,4.247787611e-01,nan,nan
-1.011764706e+01,4.247787611e-01,nan,nan
-8.490196078e+00,4.247787611e-01,1.164964540e-03,2.040063561e-03
-6.862745098e+00,4.247787611e-01,5.638685024e-03,8.545420476e-04
-5.235294118e+00,4.247787611e-01,7.401455888e-02,1.966567891e-03
-3.607843137e+00,4.247787611e-01,3.170680816e-01,3.601885610e-03
-1.980392157e+00,4.247787611e-01,6.518157434e-01,4.985487161e-03
-3.529411765e-01,4.247787611e-01,7.221302937e-01,5.201302066e-03
1.274509804e+00,4.247787611e-01,4.110328327e-01,3.790175504e-03
2.901960784e+00,4.247787611e-01,1.021326258e-01,1.966102121e-03
4.529411765e+00,4.247787611e-01,1.130046379e-02,8.951098615e-04
6.156862745e+00,4.247787611e-01,5.094629522e-03,9.417728240e-04
7.784313725e+00,4.247787611e-01,4.444205118e-03,4.853922272e-03
9.411764706e+00,4.247787611e-01,nan,nan
1.103921569e+01,4.247787611e-01,nan,nan
1.266666667e+01,4.247787611e-01,nan,nan
1.429411765e+01,4.247787611e-01,nan,nan
1.592156863e+01,4.247787611e-01,nan,nan
1.754901961e+01,4.247787611e-01,nan,nan
1.917647059e+01,4.247787611e-01,nan,nan
2.080392157e+01,4.247787611e-01,nan,nan
2.243137255e+01,4.247787611e-01,nan,nan
2.405882353e+01,4.247787611e-01,nan,nan
2.568627451e+01,4.247787611e-01,nan,nan
2.731372549e+01,4.247787611e-01,nan,nan
2.894117647e+01,4.247787611e-01,nan,nan
3.056862745e+01,4.247787611e-01,nan,nan
3.219607843e+01,4.247787611e-01,nan,nan
3.382352941e+01,4.247787611e-01,nan,nan
3.545098039e+01,4.247787611e-01,nan,nan
3.707843137e+01,4.247787611e-01,nan,nan
3.870588235e+01,4.247787611e-01,nan,nan
4.033333333e+01,4.247787611e-01,nan,nan
4.196078431e+01,4.247787611e-01,nan,nan
4.358823529e+01,4.247787611e-01,nan,nan
4.521568627e+01,4.247787611e-01,nan,nan
4.684313725e+01,4.247787611e-01,nan,nan
4.847058824e+01,4.247787611e-01,nan,nan
5.009803922e+01,4.247787611e-01,nan,nan
5.172549020e+01,4.247787611e-01,nan,nan
5.335294118e+01,4.247787611e-01,nan,nan
5.498039216e+01,4.247787611e-01,nan,nan
5.660784314e+01,4.247787611e-01,nan,nan
5.823529412e+01,4.247787611e-01,nan,nan
5.986274510e+01,4.247787611e-01,nan,nan
6.149019608e+01,4.247787611e-01,nan,nan
6.311764706e+01,4.247787611e-01,nan,nan
6.474509804e+01,4.247787611e-01,nan,nan
6.637254902e+01,4.247787611e-01,nan,nan
6.800000000e+01,4.247787611e-01,nan,nan
-1.500000000e+01,4.778761062e-01,nan,nan
-1.337254902e+01,4.778761062e-01,nan,nan
-1.174509804e+01,4.778761062e-01,nan,nan
-1.011764706e+01,4.778761062e-01,-4.892508012e-04,6.432268507e-04
-8.490196078e+00,4.778761062e-01,7.290485774e-04,3.459329438e-04
-6.862745098e+00,4.778761062e-01,4.934490915e-03,4.117581389e-04
-5.235294118e+00,4.778761062e-01,6.879411134e-02,1.263398985e-03
-3.607843137e+00,4.778761062e-01,3.061537939e-01,2.800342274e-03
-1.980392157e+00,4.778761062e-01,6.334208842e-01,4.170696318e-03
-3.529411765e-01,4.778761062e-01,6.990861731e-01,4.354543574e-03
1.274509804e+00,4.778761062e-01,3.918248288e-01,3.144757918e-03
2.901960784e+00,4.778761062e-01,9.278939133e-02,1.500777695e-03
4.529411765e+00,4.778761062e-01,1.225087027e-02,6.098845413e-04
6.156862745e+00,4.778761062e-01,5.385635085e-03,4.908242018e-04
7.784313725e+00,4.778761062e-01,4.186268426e-03,6.767992126e-04
9.411764706e+00,4.778761062e-01,5.645436532e-03,2.675493545e-03
1.103921569e+01,4.778761062e-01,nan,nan
1.266666667e+01,4.778761062e-01,nan,nan
1.429411765e+01,4.778761062e-01,nan,nan
1.592156863e+01,4.778761062e-01,nan,nan
1.754901961e+01,4.778761062e-01,nan,nan
1.917647059e+01,4.778761062e-01,nan,nan
2.080392157e+01,4.778761062e-01,nan,nan
2.243137255e+01,4.778761062e-01,nan,nan
2.405882353e+01,4.778761062e-01,nan,nan
2.568627451e+01,4.778761062e-01,nan,nan
2.731372549e+01,4.778761062e-01,nan,nan
2.894117647e+01,4.778761062e-01,nan,nan
3.056862745e+01,4.778761062e-01,nan,nan
3.219607843e+01,4.778761062e-01,nan,nan
3.382352941e+01,4.778761062e-01,nan,nan
3.545098039e+01,4.778761062e-01,nan,nan
3.707843137e+01,4.778761062e-01,nan,nan
3.870588235e+01,4.778761062e-01,nan,nan
4.033333333e+01,4.778761062e-01,nan,nan
4.196078431e+01,4.778761062e-01,nan,nan
4.358823529e+01,4.778761062e-01,nan,nan
4.521568627e+01,4.778761062e-01,nan,nan
4.684313725e+01,4.778761062e-01,nan,nan
4.847058824e+01,4.778761062e-01,nan,nan
5.009803922e+01,4.778761062e-01,nan,nan
5.172549020e+01,4.778761062e-01,nan,nan
5.335294118e+01,4.778761062e-01,nan,nan
5.498039216e+01,4.778761062e-01,nan,nan
5.660784314e+01,4.778761062e-01,nan,nan
5.823529412e+01,4.778761062e-01,nan,nan
5.986274510e+01,4.778761062e-01,nan,nan
6.149019608e+01,4.778761062e-01,nan,nan
6.311764706e+01,4.778761062e-01,nan,nan
6.474509804e+01,4.778761062e-01,nan,nan
6.637254902e+01,4.778761062e-01,nan,nan
6.800000000e+01,4.778761062e-01,nan,nan
-1.500000000e+01,5.309734513e-01,nan,nan
-1.337254902e+01,5.309734513e-01,nan,nan
-1.174509804e+01,5.309734513e-01,-1.014198735e-05,4.345637926e-04
-1.011764706e+01,5.309734513e-01,4.643341413e-05,2.284795271e-04
-8.490196078e+00,5.309734513e-01,5.405346130e-04,1.870459961e-04
-6.862745098e+00,5.309734513e-01,5.074458727e-03,3.340679886e-04
-5.235294118e+00,5.309734513e-01,6.565540576e-02,1.019581130e-03
-3.607843137e+00,5.309734513e-01,2.894251321e-01,2.115594483e-03
-1.980392157e+00,5.309734513e-01,6.029141448e-01,3.109970647e-03
-3.529411765e-01,5.309734513e-01,6.642358409e-01,3.177386292e-03
1.274509804e+00,5.309734513e-01,3.789651383e-01,2.312332362e-03
2.901960784e+00,5.309734513e-01,9.381935010e-02,1.181666522e-03
4.529411765e+00,5.309734513e-01,1.224350342e-02,4.908894915e-04
6.156862745e+00,5.309734513e-01,5.854444464e-03,3.923938012e-04
7.784313725e+00,5.309734513e-01,5.007008877e-03,4.061273121e-04
