X,Y,E
4.5375,0.206304,0.00312045
4.5625,0.209594,0.00313116
4.5875,0.211209,0.00313695
4.6125,0.210169,0.00315068
4.6375,0.211069,0.00315764
4.6625,0.212886,0.00318678
4.6875,0.216572,0.0031974
4.7125,0.217294,0.00319203
4.7375,0.217699,0.00318808
4.7625,0.221643,0.00324395
4.7875,0.222788,0.00341434
4.8125,0.219076,0.00356963
4.8375,0.219956,0.00368642
4.8625,0.225242,0.00375233
4.8875,0.227035,0.00371467
4.9125,0.223896,0.00354913
4.9375,0.222637,0.00340647
4.9625,0.224123,0.00337525
4.9875,0.227406,0.00337911
5.0125,0.230809,0.0033816
5.0375,0.230048,0.00337638
5.0625,0.228775,0.00337095
5.0875,0.232214,0.00339633
5.1125,0.23679,0.00342919
5.1375,0.240029,0.00344735
5.1625,0.239606,0.00344289
5.1875,0.238599,0.00343091
5.2125,0.237506,0.00337561
5.2375,0.234523,0.00329887
5.2625,0.228817,0.00320635
5.2875,0.223674,0.00311594
5.3125,0.222555,0.00307222
5.3375,0.221821,0.00305665
5.3625,0.22417,0.00309774
5.3875,0.231732,0.00318837
5.4125,0.242077,0.00329216
5.4375,0.248746,0.00337707
5.4625,0.255844,0.00345035
5.4875,0.262302,0.00350958
5.5125,0.264107,0.00351277
5.5375,0.264932,0.00352737
5.5625,0.266015,0.00355854
5.5875,0.268253,0.00356967
5.6125,0.270907,0.00357952
5.6375,0.272972,0.0035987
5.6625,0.275637,0.00361775
5.6875,0.278356,0.00363466
5.7125,0.280355,0.00364101
5.7375,0.281612,0.00364395
5.7625,0.279035,0.00362358
5.7875,0.279382,0.00363716
5.8125,0.284436,0.00365858
5.8375,0.284734,0.00366221
5.8625,0.286045,0.00367195
5.8875,0.289075,0.00368484
5.9125,0.289637,0.00369409
5.9375,0.289126,0.00368859
5.9625,0.290269,0.00369375
5.9875,0.289842,0.00369631
6.0125,0.287232,0.00369347
6.0375,0.290349,0.00371658
6.0625,0.294276,0.00381814
6.0875,0.296417,0.00400409
6.1125,0.299357,0.00413466
6.1375,0.296479,0.00416065
6.1625,0.29528,0.00418702
6.1875,0.298276,0.00425882
6.2125,0.297865,0.0042906
6.2375,0.298066,0.0043058
6.2625,0.297084,0.00431251
6.2875,0.297424,0.00422242
6.3125,0.302193,0.00404409
6.3375,0.307277,0.00394882
6.3625,0.310748,0.00394628
6.3875,0.309588,0.00390039
6.4125,0.308118,0.00386313
6.4375,0.30856,0.00385808
6.4625,0.309873,0.00385629
6.4875,0.309773,0.00384796
6.5125,0.307887,0.00381438
6.5375,0.309014,0.00382156
6.5625,0.311899,0.00385445
6.5875,0.314024,0.00385788
6.6125,0.314482,0.0038587
6.6375,0.316753,0.00388296
6.6625,0.319768,0.00390811
6.6875,0.318891,0.00391792
6.7125,0.320009,0.00394443
6.7375,0.323045,0.00396105
6.7625,0.323101,0.00397915
6.7875,0.324164,0.00400253
6.8125,0.323794,0.00399969
6.8375,0.325334,0.00402842
6.8625,0.326972,0.00404182
6.8875,0.325266,0.0040324
6.9125,0.322547,0.00404898
6.9375,0.325433,0.00409267
6.9625,0.332426,0.00416584
6.9875,0.330667,0.00416074
7.0125,0.324805,0.00412788
7.0375,0.322238,0.00415042
7.0625,0.325369,0.00418294
7.0875,0.329285,0.0042305
7.1125,0.328402,0.00426754
7.1375,0.329623,0.00433193
7.1625,0.333106,0.00439115
7.1875,0.331804,0.00442309
7.2125,0.332682,0.00449308
7.2375,0.332325,0.00522431
7.2625,0.332468,0.00672831
7.2875,0.330771,0.00628055
7.3125,0.333446,0.00660742
7.3375,0.336826,0.00729499
7.3625,0.339181,0.00748522
7.3875,0.336309,0.00738803
7.4125,0.330235,0.00722849
7.4375,0.331121,0.00737407
7.4625,0.328055,0.0077043
7.4875,0.33245,0.00802314
7.5125,0.330789,0.00795182
7.5375,0.330799,0.00825026
7.5625,0.329776,0.00741751
7.5875,0.335293,0.00573831
7.6125,0.332416,0.00566722
7.6375,0.332062,0.00574997
7.6625,0.342167,0.00589895
7.6875,0.345399,0.00579336
7.7125,0.347901,0.0058055
7.7375,0.34225,0.00567306
7.7625,0.338793,0.00541888
7.7875,0.345464,0.00466397
7.8125,0.345951,0.00446743
7.8375,0.34667,0.00446617
7.8625,0.348449,0.00454052
7.8875,0.347718,0.00458183
7.9125,0.346371,0.00461727
7.9375,0.345209,0.00465184
7.9625,0.346773,0.00462154
7.9875,0.346721,0.00445844
8.0125,0.350968,0.00449741
8.0375,0.356414,0.00449969
8.0625,0.353973,0.00432746
8.0875,0.353732,0.00428181
8.1125,0.357102,0.00429805
8.1375,0.358624,0.00430832
8.1625,0.355754,0.00427438
8.1875,0.354684,0.00423967
8.2125,0.35759,0.00424552
8.2375,0.360793,0.00427661
8.2625,0.362433,0.00435063
8.2875,0.359085,0.00436299
8.3125,0.355101,0.00431763
8.3375,0.355193,0.00432392
8.3625,0.357985,0.00434772
8.3875,0.357598,0.00432643
8.4125,0.355478,0.00430637
8.4375,0.361781,0.00433894
8.4625,0.365921,0.00431985
8.4875,0.36375,0.00429227
8.5125,0.364489,0.00428111
8.5375,0.363668,0.00425696
8.5625,0.363044,0.00424551
8.5875,0.364284,0.00425002
8.6125,0.366443,0.00422279
8.6375,0.37011,0.00412978
8.6625,0.37354,0.00393295
8.6875,0.373592,0.00384609
