#,MSlice,Slice,of,workspace,"__sE76T1p6sub"
#,(Energy,Transfer,(meV)),($|Q|$,($\mathrm{\AA}^{-1}$)),(Signal),(Error)
E,Q,S,S_E
3.271428571e+01,1.061224490e-01,nan,nan
3.434693878e+01,1.061224490e-01,nan,nan
3.597959184e+01,1.061224490e-01,nan,nan
3.761224490e+01,1.061224490e-01,nan,nan
3.924489796e+01,1.061224490e-01,nan,nan
4.087755102e+01,1.061224490e-01,nan,nan
4.251020408e+01,1.061224490e-01,nan,nan
4.414285714e+01,1.061224490e-01,nan,nan
4.577551020e+01,1.061224490e-01,nan,nan
4.740816327e+01,1.061224490e-01,nan,nan
4.904081633e+01,1.061224490e-01,nan,nan
5.067346939e+01,1.061224490e-01,nan,nan
5.230612245e+01,1.061224490e-01,nan,nan
5.393877551e+01,1.061224490e-01,nan,nan
5.557142857e+01,1.061224490e-01,nan,nan
5.720408163e+01,1.061224490e-01,nan,nan
5.883673469e+01,1.061224490e-01,nan,nan
6.046938776e+01,1.061224490e-01,nan,nan
6.210204082e+01,1.061224490e-01,nan,nan
6.373469388e+01,1.061224490e-01,nan,nan
6.536734694e+01,1.061224490e-01,nan,nan
6.700000000e+01,1.061224490e-01,nan,nan
-1.300000000e+01,1.591836735e-01,nan,nan
-1.136734694e+01,1.591836735e-01,nan,nan
-9.734693878e+00,1.591836735e-01,nan,nan
-8.102040816e+00,1.591836735e-01,nan,nan
-6.469387755e+00,1.591836735e-01,nan,nan
-4.836734694e+00,1.591836735e-01,nan,nan
-3.204081633e+00,1.591836735e-01,nan,nan
-1.571428571e+00,1.591836735e-01,nan,nan
6.122448980e-02,1.591836735e-01,nan,nan
1.693877551e+00,1.591836735e-01,nan,nan
3.326530612e+00,1.591836735e-01,nan,nan
4.959183673e+00,1.591836735e-01,nan,nan
6.591836735e+00,1.591836735e-01,nan,nan
8.224489796e+00,1.591836735e-01,nan,nan
9.857142857e+00,1.591836735e-01,nan,nan
1.148979592e+01,1.591836735e-01,nan,nan
1.312244898e+01,1.591836735e-01,nan,nan
1.475510204e+01,1.591836735e-01,nan,nan
1.638775510e+01,1.591836735e-01,nan,nan
1.802040816e+01,1.591836735e-01,nan,nan
1.965306122e+01,1.591836735e-01,nan,nan
2.128571429e+01,1.591836735e-01,nan,nan
2.291836735e+01,1.591836735e-01,nan,nan
2.455102041e+01,1.591836735e-01,nan,nan
2.618367347e+01,1.591836735e-01,nan,nan
2.781632653e+01,1.591836735e-01,nan,nan
2.944897959e+01,1.591836735e-01,nan,nan
3.108163265e+01,1.591836735e-01,nan,nan
3.271428571e+01,1.591836735e-01,nan,nan
3.434693878e+01,1.591836735e-01,nan,nan
3.597959184e+01,1.591836735e-01,nan,nan
3.761224490e+01,1.591836735e-01,nan,nan
3.924489796e+01,1.591836735e-01,nan,nan
4.087755102e+01,1.591836735e-01,nan,nan
4.251020408e+01,1.591836735e-01,nan,nan
4.414285714e+01,1.591836735e-01,nan,nan
4.577551020e+01,1.591836735e-01,nan,nan
4.740816327e+01,1.591836735e-01,nan,nan
4.904081633e+01,1.591836735e-01,nan,nan
5.067346939e+01,1.591836735e-01,nan,nan
5.230612245e+01,1.591836735e-01,nan,nan
5.393877551e+01,1.591836735e-01,nan,nan
5.557142857e+01,1.591836735e-01,nan,nan
5.720408163e+01,1.591836735e-01,nan,nan
5.883673469e+01,1.591836735e-01,nan,nan
6.046938776e+01,1.591836735e-01,nan,nan
6.210204082e+01,1.591836735e-01,nan,nan
6.373469388e+01,1.591836735e-01,nan,nan
6.536734694e+01,1.591836735e-01,nan,nan
6.700000000e+01,1.591836735e-01,nan,nan
-1.300000000e+01,2.122448980e-01,nan,nan
-1.136734694e+01,2.122448980e-01,nan,nan
-9.734693878e+00,2.122448980e-01,nan,nan
-8.102040816e+00,2.122448980e-01,nan,nan
-6.469387755e+00,2.122448980e-01,nan,nan
-4.836734694e+00,2.122448980e-01,nan,nan
-3.204081633e+00,2.122448980e-01,nan,nan
-1.571428571e+00,2.122448980e-01,nan,nan
6.122448980e-02,2.122448980e-01,nan,nan
1.693877551e+00,2.122448980e-01,nan,nan
3.326530612e+00,2.122448980e-01,nan,nan
4.959183673e+00,2.122448980e-01,nan,nan
6.591836735e+00,2.122448980e-01,nan,nan
8.224489796e+00,2.122448980e-01,nan,nan
9.857142857e+00,2.122448980e-01,nan,nan
1.148979592e+01,2.122448980e-01,nan,nan
1.312244898e+01,2.122448980e-01,nan,nan
1.475510204e+01,2.122448980e-01,nan,nan
1.638775510e+01,2.122448980e-01,nan,nan
1.802040816e+01,2.122448980e-01,nan,nan
1.965306122e+01,2.122448980e-01,nan,nan
2.128571429e+01,2.122448980e-01,nan,nan
2.291836735e+01,2.122448980e-01,nan,nan
2.455102041e+01,2.122448980e-01,nan,nan
2.618367347e+01,2.122448980e-01,nan,nan
2.781632653e+01,2.122448980e-01,nan,nan
2.944897959e+01,2.122448980e-01,nan,nan
3.108163265e+01,2.122448980e-01,nan,nan
3.271428571e+01,2.122448980e-01,nan,nan
3.434693878e+01,2.122448980e-01,nan,nan
3.597959184e+01,2.122448980e-01,nan,nan
3.761224490e+01,2.122448980e-01,nan,nan
3.924489796e+01,2.122448980e-01,nan,nan
4.087755102e+01,2.122448980e-01,nan,nan
4.251020408e+01,2.122448980e-01,nan,nan
4.414285714e+01,2.122448980e-01,nan,nan
4.577551020e+01,2.122448980e-01,nan,nan
4.740816327e+01,2.122448980e-01,nan,nan
4.904081633e+01,2.122448980e-01,nan,nan
5.067346939e+01,2.122448980e-01,nan,nan
5.230612245e+01,2.122448980e-01,nan,nan
5.393877551e+01,2.122448980e-01,nan,nan
5.557142857e+01,2.122448980e-01,nan,nan
5.720408163e+01,2.122448980e-01,nan,nan
5.883673469e+01,2.122448980e-01,nan,nan
6.046938776e+01,2.122448980e-01,nan,nan
6.210204082e+01,2.122448980e-01,nan,nan
6.373469388e+01,2.122448980e-01,nan,nan
6.536734694e+01,2.122448980e-01,nan,nan
6.700000000e+01,2.122448980e-01,nan,nan
-1.300000000e+01,2.653061224e-01,nan,nan
-1.136734694e+01,2.653061224e-01,nan,nan
-9.734693878e+00,2.653061224e-01,nan,nan
-8.102040816e+00,2.653061224e-01,nan,nan
-6.469387755e+00,2.653061224e-01,nan,nan
-4.836734694e+00,2.653061224e-01,nan,nan
-3.204081633e+00,2.653061224e-01,nan,nan
-1.571428571e+00,2.653061224e-01,nan,nan
6.122448980e-02,2.653061224e-01,nan,nan
1.693877551e+00,2.653061224e-01,nan,nan
3.326530612e+00,2.653061224e-01,nan,nan
4.959183673e+00,2.653061224e-01,nan,nan
6.591836735e+00,2.653061224e-01,nan,nan
8.224489796e+00,2.653061224e-01,nan,nan
9.857142857e+00,2.653061224e-01,nan,nan
1.148979592e+01,2.653061224e-01,nan,nan
1.312244898e+01,2.653061224e-01,nan,nan
1.475510204e+01,2.653061224e-01,nan,nan
1.638775510e+01,2.653061224e-01,nan,nan
1.802040816e+01,2.653061224e-01,nan,nan
1.965306122e+01,2.653061224e-01,nan,nan
2.128571429e+01,2.653061224e-01,nan,nan
2.291836735e+01,2.653061224e-01,nan,nan
2.455102041e+01,2.653061224e-01,nan,nan
2.618367347e+01,2.653061224e-01,nan,nan
2.781632653e+01,2.653061224e-01,nan,nan
2.944897959e+01,2.653061224e-01,nan,nan
3.108163265e+01,2.653061224e-01,nan,nan
3.271428571e+01,2.653061224e-01,nan,nan
3.434693878e+01,2.653061224e-01,nan,nan
3.597959184e+01,2.653061224e-01,nan,nan
3.761224490e+01,2.653061224e-01,nan,nan
3.924489796e+01,2.653061224e-01,nan,nan
4.087755102e+01,2.653061224e-01,nan,nan
4.251020408e+01,2.653061224e-01,nan,nan
4.414285714e+01,2.653061224e-01,nan,nan
4.577551020e+01,2.653061224e-01,nan,nan
4.740816327e+01,2.653061224e-01,nan,nan
4.904081633e+01,2.653061224e-01,nan,nan
5.067346939e+01,2.653061224e-01,nan,nan
5.230612245e+01,2.653061224e-01,nan,nan
5.393877551e+01,2.653061224e-01,nan,nan
5.557142857e+01,2.653061224e-01,nan,nan
5.720408163e+01,2.653061224e-01,nan,nan
5.883673469e+01,2.653061224e-01,nan,nan
6.046938776e+01,2.653061224e-01,nan,nan
6.210204082e+01,2.653061224e-01,nan,nan
6.373469388e+01,2.653061224e-01,nan,nan
6.536734694e+01,2.653061224e-01,nan,nan
6.700000000e+01,2.653061224e-01,nan,nan
-1.300000000e+01,3.183673469e-01,nan,nan
-1.136734694e+01,3.183673469e-01,nan,nan
-9.734693878e+00,3.183673469e-01,nan,nan
-8.102040816e+00,3.183673469e-01,nan,nan
-6.469387755e+00,3.183673469e-01,nan,nan
-4.836734694e+00,3.183673469e-01,nan,nan
-3.204081633e+00,3.183673469e-01,nan,nan
-1.571428571e+00,3.183673469e-01,3.028060754e-01,4.908854809e-02
6.122448980e-02,3.183673469e-01,3.183096076e-01,3.150869139e-02
1.693877551e+00,3.183673469e-01,2.737356267e-01,1.085708739e-01
3.326530612e+00,3.183673469e-01,nan,nan
4.959183673e+00,3.183673469e-01,nan,nan
6.591836735e+00,3.183673469e-01,nan,nan
8.224489796e+00,3.183673469e-01,nan,nan
9.857142857e+00,3.183673469e-01,nan,nan
1.148979592e+01,3.183673469e-01,nan,nan
1.312244898e+01,3.183673469e-01,nan,nan
1.475510204e+01,3.183673469e-01,nan,nan
1.638775510e+01,3.183673469e-01,nan,nan
1.802040816e+01,3.183673469e-01,nan,nan
1.965306122e+01,3.183673469e-01,nan,nan
2.128571429e+01,3.183673469e-01,nan,nan
2.291836735e+01,3.183673469e-01,nan,nan
2.455102041e+01,3.183673469e-01,nan,nan
2.618367347e+01,3.183673469e-01,nan,nan
2.781632653e+01,3.183673469e-01,nan,nan
2.944897959e+01,3.183673469e-01,nan,nan
3.108163265e+01,3.183673469e-01,nan,nan
3.271428571e+01,3.183673469e-01,nan,nan
3.434693878e+01,3.183673469e-01,nan,nan
3.597959184e+01,3.183673469e-01,nan,nan
3.761224490e+01,3.183673469e-01,nan,nan
3.924489796e+01,3.183673469e-01,nan,nan
4.087755102e+01,3.183673469e-01,nan,nan
4.251020408e+01,3.183673469e-01,nan,nan
4.414285714e+01,3.183673469e-01,nan,nan
4.577551020e+01,3.183673469e-01,nan,nan
4.740816327e+01,3.183673469e-01,nan,nan
4.904081633e+01,3.183673469e-01,nan,nan
5.067346939e+01,3.183673469e-01,nan,nan
5.230612245e+01,3.183673469e-01,nan,nan
5.393877551e+01,3.183673469e-01,nan,nan
5.557142857e+01,3.183673469e-01,nan,nan
5.720408163e+01,3.183673469e-01,nan,nan
5.883673469e+01,3.183673469e-01,nan,nan
6.046938776e+01,3.183673469e-01,nan,nan
6.210204082e+01,3.183673469e-01,nan,nan
6.373469388e+01,3.183673469e-01,nan,nan
6.536734694e+01,3.183673469e-01,nan,nan
6.700000000e+01,3.183673469e-01,nan,nan
-1.300000000e+01,3.714285714e-01,nan,nan
-1.136734694e+01,3.714285714e-01,nan,nan
-9.734693878e+00,3.714285714e-01,nan,nan
-8.102040816e+00,3.714285714e-01,nan,nan
-6.469387755e+00,3.714285714e-01,8.776433741e-03,2.823665393e-02
-4.836734694e+00,3.714285714e-01,4.041781841e-02,5.467477298e-03
-3.204081633e+00,3.714285714e-01,1.413948729e-01,6.149364719e-03
-1.571428571e+00,3.714285714e-01,2.670046522e-01,7.357336404e-03
6.122448980e-02,3.714285714e-01,3.122639999e-01,7.820786240e-03
1.693877551e+00,3.714285714e-01,1.799328789e-01,6.232278042e-03
3.326530612e+00,3.714285714e-01,5.527811747e-02,4.478122909e-03
4.959183673e+00,3.714285714e-01,5.723568354e-03,4.170057840e-03
6.591836735e+00,3.714285714e-01,nan,nan
8.224489796e+00,3.714285714e-01,nan,nan
9.857142857e+00,3.714285714e-01,nan,nan
1.148979592e+01,3.714285714e-01,nan,nan
1.312244898e+01,3.714285714e-01,nan,nan
1.475510204e+01,3.714285714e-01,nan,nan
1.638775510e+01,3.714285714e-01,nan,nan
1.802040816e+01,3.714285714e-01,nan,nan
1.965306122e+01,3.714285714e-01,nan,nan
