# X , Y , E
1
-606.626,nan,0
-589.512,nan,0
-573.002,nan,0
-557.068,nan,0
-541.683,nan,0
-526.822,nan,0
-512.462,nan,0
-498.581,nan,0
-485.157,nan,0
-472.17,nan,0
-459.602,nan,0
-447.435,0.000164405,0.000771986
-435.653,0.000249403,0.000100438
-424.238,0.000392863,0.000114457
-413.176,0.000336555,5.7108e-05
-402.452,0.000323546,3.47293e-05
-392.054,0.000390415,4.52911e-05
-381.967,0.000439147,0.000198859
-372.18,0.0004365,0.000164325
-362.68,0.000417608,4.27146e-05
-353.457,0.00042361,0.000116224
-344.5,0.000537327,0.000425246
-335.799,0.000485881,6.03024e-05
-327.344,0.000468322,7.23918e-05
-319.126,0.000507955,4.68352e-05
-311.136,0.00052186,4.43922e-05
-303.366,0.000463324,5.19252e-05
-295.808,0.000574403,5.91788e-05
-288.454,0.000590017,0.000153446
-281.297,0.000620611,7.45824e-05
-274.329,0.000609972,0.000199163
-267.545,0.000577068,6.99222e-05
-260.938,0.000541154,4.6339e-05
-254.502,0.000655922,5.44888e-05
-248.231,0.000724043,6.40949e-05
-242.119,0.000690963,9.73943e-05
-236.161,0.000745532,5.56191e-05
-230.352,0.000747236,5.92762e-05
-224.688,0.00074908,0.000428944
-219.162,0.000740877,5.63043e-05
-213.771,0.000783721,5.70849e-05
-208.51,0.000890464,0.000136238
-203.376,0.000894071,6.21826e-05
-198.364,0.000910472,6.31433e-05
-193.47,0.000935047,6.50115e-05
-188.691,0.000986261,6.88249e-05
-184.023,0.000911961,6.65184e-05
-179.462,0.000958317,7.05441e-05
-175.006,0.00106064,7.65564e-05
-170.652,0.00121793,8.35305e-05
-166.395,0.00120539,8.58899e-05
-162.234,0.00120628,8.7994e-05
-158.165,0.00112594,8.50083e-05
-154.186,0.00123794,9.12696e-05
-150.294,0.00144057,9.9897e-05
-146.487,0.00160964,0.000108456
-142.761,0.00151785,0.000106175
-139.116,0.0015314,0.000109006
-135.548,0.00165198,0.000114773
-132.056,0.00153564,0.000110846
-128.636,0.00182708,0.000122958
-125.288,0.00179804,0.000125884
-122.009,0.00204388,0.000136838
-118.798,0.00202096,0.000135399
-115.652,0.00200863,0.000135724
-112.57,0.00232165,0.00014926
-109.55,0.00255762,0.000158985
-106.59,0.0025892,0.000161235
-103.689,0.00297954,0.000175816
-100.845,0.00298136,0.000179938
-98.057,0.00347663,0.000198086
-95.3233,0.00354619,0.000202656
-92.6424,0.00391374,0.000215919
-90.0132,0.00404486,0.000220905
-87.4341,0.00441964,0.000232526
-84.904,0.00465807,0.000240793
-82.4216,0.00519542,0.000255754
-79.9858,0.00547559,0.000266397
-77.5953,0.00567072,0.000274831
-75.2491,0.0060006,0.000286425
-72.9461,0.00689649,0.000309686
-70.6852,0.00734229,0.000323247
-68.4653,0.00820457,0.000345529
-66.2856,0.00891291,0.000361547
-64.145,0.00974962,0.000381333
-62.0427,0.0100877,0.000392135
-59.9776,0.0107908,0.00040991
-57.949,0.0116424,0.000430155
-55.956,0.0126566,0.000453828
-53.9977,0.0140631,0.00048339
-52.0734,0.0145567,0.000496143
-50.1822,0.0148534,0.000501642
-48.3235,0.0161463,0.000531559
-46.4964,0.0173148,0.000554512
-44.7003,0.018057,0.000571248
-42.9344,0.0197676,0.000601653
-41.1982,0.0198187,0.000606375
-39.4908,0.0195426,0.000607732
-37.8118,0.0213269,0.000640568
-36.1604,0.0228597,0.000670776
-34.5361,0.0230483,0.000676093
-32.9383,0.0228823,0.000676612
-31.3664,0.0251757,0.000721457
-29.8198,0.0259487,0.000733755
-28.298,0.0282205,0.000770748
-26.8005,0.0299454,0.000799212
-25.3268,0.0322331,0.000840505
-23.8763,0.0349183,0.000879602
-22.4486,0.034157,0.000880311
-21.0433,0.0364351,0.000915973
-19.6597,0.0384295,0.000952429
-18.2976,0.0424244,0.00101144
