#,MSlice,Slice,of,workspace,"__sE76T1p6"
#,(Energy,Transfer,(meV)),($|Q|$,($\mathrm{\AA}^{-1}$)),(Signal),(Error)
E,Q,S,S_E
4.449019608e+01,4.778761062e-01,nan,nan
4.609803922e+01,4.778761062e-01,nan,nan
4.770588235e+01,4.778761062e-01,nan,nan
4.931372549e+01,4.778761062e-01,nan,nan
5.092156863e+01,4.778761062e-01,nan,nan
5.252941176e+01,4.778761062e-01,nan,nan
5.413725490e+01,4.778761062e-01,nan,nan
5.574509804e+01,4.778761062e-01,nan,nan
5.735294118e+01,4.778761062e-01,nan,nan
5.896078431e+01,4.778761062e-01,nan,nan
6.056862745e+01,4.778761062e-01,nan,nan
6.217647059e+01,4.778761062e-01,nan,nan
6.378431373e+01,4.778761062e-01,nan,nan
6.539215686e+01,4.778761062e-01,nan,nan
6.700000000e+01,4.778761062e-01,nan,nan
-1.500000000e+01,5.309734513e-01,nan,nan
-1.339215686e+01,5.309734513e-01,nan,nan
-1.178431373e+01,5.309734513e-01,1.011069932e-03,6.768906566e-04
-1.017647059e+01,5.309734513e-01,7.761582794e-04,2.592405685e-04
-8.568627451e+00,5.309734513e-01,1.004730144e-03,2.226000697e-04
-6.960784314e+00,5.309734513e-01,2.579897979e-03,3.556746017e-04
-5.352941176e+00,5.309734513e-01,2.211770279e-02,8.982458115e-04
-3.745098039e+00,5.309734513e-01,1.174151340e-01,1.960824691e-03
-2.137254902e+00,5.309734513e-01,2.918221082e-01,3.018992685e-03
-5.294117647e-01,5.309734513e-01,3.852764702e-01,3.355858205e-03
